,sobject_id,tmass_id,gaiadr3_source_id,survey_name,field_id,setup,mjd,ra,dec,flag_sp,flag_sp_fit,opt_loop,flag_red,snr_px_ccd1,snr_px_ccd2,snr_px_ccd3,snr_px_ccd4,chi2_sp,px_used_perc,model_name,closest_model,comp_time,fit_global_rv,rv_comp_1,e_rv_comp_1,rv_comp_2,e_rv_comp_2,rv_gaia_dr3,e_rv_gaia_dr3,v_bary_eff,teff,e_teff,logg,e_logg,fe_h,e_fe_h,flag_fe_h,vmic,e_vmic,vsini,e_vsini,nn_li_fe,nn_e_li_fe,nn_flag_li_fe,c_fe,e_c_fe,flag_c_fe,n_fe,e_n_fe,flag_n_fe,o_fe,e_o_fe,flag_o_fe,na_fe,e_na_fe,flag_na_fe,mg_fe,e_mg_fe,flag_mg_fe,al_fe,e_al_fe,flag_al_fe,si_fe,e_si_fe,flag_si_fe,k_fe,e_k_fe,flag_k_fe,ca_fe,e_ca_fe,flag_ca_fe,sc_fe,e_sc_fe,flag_sc_fe,ti_fe,e_ti_fe,flag_ti_fe,v_fe,e_v_fe,flag_v_fe,cr_fe,e_cr_fe,flag_cr_fe,mn_fe,e_mn_fe,flag_mn_fe,co_fe,e_co_fe,flag_co_fe,ni_fe,e_ni_fe,flag_ni_fe,cu_fe,e_cu_fe,flag_cu_fe,zn_fe,e_zn_fe,flag_zn_fe,rb_fe,e_rb_fe,flag_rb_fe,sr_fe,e_sr_fe,flag_sr_fe,y_fe,e_y_fe,flag_y_fe,zr_fe,e_zr_fe,flag_zr_fe,mo_fe,e_mo_fe,flag_mo_fe,ru_fe,e_ru_fe,flag_ru_fe,ba_fe,e_ba_fe,flag_ba_fe,la_fe,e_la_fe,flag_la_fe,ce_fe,e_ce_fe,flag_ce_fe,nd_fe,e_nd_fe,flag_nd_fe,sm_fe,e_sm_fe,flag_sm_fe,eu_fe,e_eu_fe,flag_eu_fe,mass,age,bc_ks,a_ks,lbol,r_med,r_lo,r_hi,sb2_rv_16,sb2_rv_50,sb2_rv_84,ew_h_beta,ew_h_alpha,res_h_beta,res_h_alpha,ew_k_is,sigma_k_is,rv_k_is,ew_dib5780,sigma_dib5780,rv_dib5780,ew_dib5797,sigma_dib5797,rv_dib5797,ew_dib6613,sigma_dib6613,rv_dib6613,ebv,phot_g_mean_mag,bp_rp,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,W2mag,e_W2mag,ruwe,parallax,parallax_error,ew_li,e_ew_li_low,e_ew_li_upp,a_li,a_li_upp_lim,e_a_li_low,e_a_li_upp,e_a_li_teff,flag_a_li,cluster,prob,pmra,pmde,plx,Gmag,BPmag,RPmag,closest_eep,phot_distance,eep,iso_age,iso_radius,iso_teff,iso_logg,iso_feh,iso_mass
11,140713001901399,b'16153587-2529008',6048752530594697088,b'k2_hermes',6558,b'allstar',56851.44,243.8994598388672,-25.483583450317383,37,0,2,0,69.2468,112.721535,167.99995,160.10779,1.3577393,94,b'4750_4.00_-0.25',b'4750_4.00_-0.25',302.5024,False,-2.7851315,0.3856856,,,-4.1609883,2.078469,-20.400287628173828,4667.8413,67.08622,4.023673,0.107708484,-0.17387685,0.0590895,0,1.1709783,0.28281468,26.53879,1.4560847,1.3253645,0.03750282,0,0.026062941,0.056128696,32,,0.12744483,49,0.31094906,0.040510282,0,-0.17294264,0.012871161,0,0.12342497,0.01310446,0,-0.23180202,0.022319533,0,0.27917624,0.01831602,0,0.41089463,0.014082391,0,-0.04723666,0.021830095,0,-0.24032518,0.020403374,0,-0.11941862,0.015543196,0,0.006804496,0.02393284,0,-0.1546222,0.014901854,0,0.0051857308,0.016278641,0,-0.025746793,0.02767958,0,-0.03176833,0.013809972,0,-0.088175714,0.022728913,0,0.043321244,0.03638769,0,0.513888,0.15697618,0,-0.5979423,0.1279059,1,0.06497609,0.034605812,0,-0.33094344,0.07180336,0,,,2,0.5161484,0.32416633,1,0.24151576,0.034847792,0,0.7376305,0.090570286,0,-0.1004182,0.13523528,1,0.26016364,0.07898738,0,-0.38515344,0.12718341,1,,,2,1.0,,2.1216836,0.2588764,1.1104164,156.35237,155.8704,156.816,,,,-0.18685284,-0.8916071,0.36815152,0.04070601,,,,0.14827622,0.92450565,-11.017002,0.018778574,0.3096669,-20.08821,0.028258251,0.27882138,-15.5177965,1.2745,11.939505,1.7231302,9.646,0.024,8.961,0.024,8.744,0.019,8.599,0.02,1.7252814,6.392417927412851,0.022711007,89.786995,3.698366,4.3104496,1.3617884,,0.023732534,0.02654676,0.082550526,0,b'HSC_2907',0.8064363881843631,-11.31704771,-20.32997021,6.37324193,11.939505,12.758108,11.034978,196.03627003385853,78.43151947546265,167.40718052267584,6870003.389096315,1.2698957939763416,4520.524559476238,4.228280845014938,-0.1959285165706054,0.9945420047045394
12,140608003701322,b'16140380-2453088',6049581734162072832,b'k2_hermes',6558,b'allstar',56816.684,243.51583862304688,-24.885805130004883,5,0,3,0,12.291053,60.679527,113.41326,122.54148,1.5645791,94,b'3800_4.00_-0.75',b'3700_4.00_-0.75',145.17809,False,-3.583513,1.6118402,,,-10.489111,5.4518547,-5.914673805236816,3705.9717,67.09874,4.026638,0.08817543,-0.73658293,0.05778645,0,1.0863951,0.28370064,11.697826,1.443034,1.4820697,0.065656304,0,-0.3266763,0.088905506,32,-0.5407165,0.19344097,32,0.047648374,0.025250228,0,0.08303571,0.014966505,0,-0.020249046,0.012325733,0,0.18176588,0.031932846,0,0.5108618,0.019182736,0,0.39413133,0.014542511,0,0.28183728,0.011925289,0,-0.19974849,0.031442087,0,0.2040284,0.017775578,0,0.37072083,0.02112337,0,0.15410379,0.01866427,0,-0.025070451,0.046296973,0,0.38224545,0.050008085,0,-0.07716918,0.016623454,0,-0.17231452,0.039942086,0,-0.07118031,0.07835468,0,-0.36006844,0.0971279,0,-0.27555367,0.18854657,0,-0.36583224,0.054569524,0,0.42332396,0.08663385,0,,,2,-0.2391621,0.25582054,0,0.015473127,0.027594117,0,-0.16257285,0.17850147,0,-0.24110922,0.18842116,0,-0.6503655,0.15753712,0,0.034620106,0.1424969,0,,,2,0.5178943,0.004158563,2.5688946,0.2708097,0.22693752,155.2995,154.84036,155.86485,,-253.58351,,-0.9400839,-1.9267405,1.9471598,-0.48918235,0.011080498,0.12610567,-171.01918,0.107200466,1.1197273,-53.157345,,,,0.0060874713,0.10594448,-10.8078785,0.6578,13.623975,2.2277842,11.007,0.021,10.261,0.021,10.018,0.02,9.886,0.021,1.0953677,6.443300422448479,0.023066686,314.6669,1.2591792,1.4284306,1.2454506,,0.0049711005,0.0056152595,,2,b'HSC_2907',1.0,-10.90015935,-21.68935558,6.39502642,13.623975,14.783246,12.555462,178.0,93.49696808305505,136.7861367201435,6651056.3708807295,0.8236220273003462,3556.073869925642,4.137456832226328,-0.1959264414609443,0.33941409297686104
13,150109001001045,b'03470141+2329419',64979732749686016,b'k2_hermes',6594,b'allstar',57031.465,56.755916595458984,23.494972229003906,0,0,2,2048,53.431885,79.67171,107.9748,100.65644,0.8898912,94,b'5250_4.50_0.00',b'5250_4.50_0.00',151.01578,True,6.1175857,0.20113488,,,4.5173807,0.6626313,-22.766420364379883,5211.401,68.50934,4.5448456,0.09822564,-0.030316636,0.055991817,0,1.1990917,0.2834263,7.5998764,1.4611675,1.1568594,0.051082462,0,0.038498964,0.041289024,32,-0.2821764,0.07468483,32,-0.22123258,0.06611046,0,-0.15735376,0.017703475,0,0.09294944,0.018390741,0,-0.01567696,0.031456683,0,0.060129788,0.015880179,0,0.06332363,0.029395021,0,-0.037633833,0.025197895,0,-0.03407874,0.028582823,0,-0.051857024,0.01906142,0,0.07012242,0.021684915,0,0.04694925,0.014198993,0,0.008777522,0.021209681,0,-0.021643266,0.027081752,0,-0.03508959,0.010389371,0,-0.17013639,0.026975982,0,0.020633556,0.042440914,0,0.0123966215,0.23634762,0,,,2,0.01704768,0.04262593,0,0.32781997,0.15830451,0,,,2,,,2,0.12021842,0.03625477,0,-0.25009775,0.18652251,1,0.6190374,0.1978144,0,-0.30486274,0.1300734,0,0.32207817,0.19443542,0,,,2,0.835687,5.0283027,1.7920444,0.022950077,0.43422082,134.7331,134.37924,135.00717,,-143.88242,,0.08117276,0.089811586,0.80402243,0.9625932,,,,,,,0.005807483,0.11800952,-14.113516,0.015176232,0.13553047,-5.9786763,1.0382,11.273634,1.0054016,10.037,0.021,9.637,0.023,9.534,0.02,9.532,0.02,0.9098149,7.42409354418408,0.01865727,149.35045,1.2649299,1.9525237,2.3400564,,0.0062686387,0.009575135,0.07597127,0,b'Melotte_22',0.8969752941542556,19.07189278,-45.02343784,7.38652854,11.273634,11.696708,10.691306,167.81477541369662,58.64312117683328,212.45707365726966,89015425.3418731,0.7589536030120604,5061.515863599023,4.612659239360623,0.1490555656277831,0.860711026894209
14,150109001001186,b'03450326+2350219',65194584193758336,b'k2_hermes',6594,b'allstar',57031.465,56.26358413696289,23.839445114135742,4,0,2,0,47.62726,71.230064,107.96966,92.030556,0.9212932,94,b'5000_4.50_0.00',b'5000_4.50_-0.25',121.46004,False,11.793135,0.7601071,,,5.071148,1.1666653,-22.884498596191406,5022.6387,68.66231,4.586996,0.10420461,-0.08161198,0.055485174,0,1.1583159,0.28259954,6.6241827,1.4355179,0.37987223,0.042408176,0,-0.37085792,0.10911142,33,-0.82817113,0.1479823,33,-0.43195167,0.062144116,0,-0.14954372,0.021360025,0,0.0075225383,0.014213018,0,-0.041898802,0.026852788,0,0.037574574,0.016292004,0,-0.15898673,0.025788695,0,0.0021579266,0.016004033,0,-0.06866615,0.019097235,0,-0.04742767,0.014513702,0,0.07225694,0.02343654,0,-0.042132404,0.0114711765,0,-0.05644798,0.017359642,0,-0.0155852735,0.02824407,0,-0.06484098,0.011809008,0,-0.09576222,0.02797969,0,-0.17820826,0.04415235,0,-0.10904299,0.165148,0,0.25363892,0.1311648,0,0.13990533,0.039168116,0,-0.24618508,0.111554325,0,,,2,,,2,-0.010813694,0.03824704,0,-0.23479402,0.14930475,1,-0.093713544,0.20880918,1,-0.063049495,0.11548453,0,-0.011107711,0.17054047,0,,,2,0.78642213,4.3077846,1.9038671,0.0137700355,0.31994998,133.83212,133.50204,134.08604,,-178.20686,,0.066533126,0.101436496,0.77758974,0.90736055,0.017616648,0.10312027,6.220608,,,,0.00754047,0.14834975,-5.826481,0.008378834,0.103981346,0.5840702,1.8999,11.684071,1.1114388,10.261,0.02,9.835,0.023,9.73,0.018,9.74,0.02,1.0351657,7.473584406865284,0.016497875,80.11436,1.4497907,1.5197784,1.7273842,,0.010156261,0.010451103,0.07563231,0,b'Melotte_22',1.0,20.34332412,-45.77202908,7.43463441,11.684071,12.160024,11.048585,204.9480042185414,19.0842945023834,209.11337690555257,88525099.69084775,0.7232704296592519,4872.678533387341,4.63102529853257,0.1491187747250654,0.8154614633200369
15,160106001601095,b'03463767+2347159',65199978672758272,b'Melotte_22',-5,b'allstar',57393.438,56.65699005126953,23.78777313232422,0,0,2,0,81.369484,107.92373,133.41547,128.36467,1.0636169,94,b'5500_4.50_0.00',b'5500_4.50_0.00',138.05794,True,7.073203,0.263361,,,6.585022,0.4475127,-21.523548126220703,5433.619,68.83674,4.309689,0.09688425,9.024888e-05,0.05788818,0,1.1308428,0.28502068,15.705575,1.4432178,1.4801965,0.048671145,0,0.0324206,0.029914327,32,0.124729425,0.046423446,32,-0.10761052,0.05101317,0,-0.06377818,0.015998337,0,0.043081768,0.015880616,0,-0.22180542,0.030061895,0,0.052725147,0.014419154,0,-0.0064425394,0.028663928,0,-0.0034422055,0.02591069,0,-0.076945245,0.026655346,0,-0.069619596,0.017629562,0,0.008093424,0.025325803,0,0.047286965,0.00999261,0,0.009686969,0.017997598,0,-0.08623171,0.030618781,0,-0.045546558,0.010727776,0,-0.106265604,0.02319518,0,-0.061672024,0.03137727,0,,,2,,,2,0.06273004,0.038736716,0,-0.5671422,0.12975214,1,,,2,,,2,0.14556593,0.038481016,0,0.089100726,0.12902454,0,0.11579312,0.17667226,1,-0.22201332,0.10058518,0,,,2,,,2,1.1208726,1.0925004,1.6633902,0.0,1.1828206,133.21022,132.83105,133.54572,,,,0.08569857,0.17687832,0.8624353,1.1304173,,,,,,,,,,0.0106721055,0.22577746,-9.609462,3.1265,10.045166,0.90088654,8.925,0.019,8.583,0.017,8.527,0.016,8.51,0.021,1.1117623,7.5055892032229234,0.020728955,137.22316,1.9588084,1.5989382,2.5360897,,0.0105424905,0.00852713,0.06389474,0,b'Melotte_22',0.800666074599846,20.01127262,-47.26742343,7.4718632,10.045166,10.413593,9.512707,294.5752951225877,52.43806185316225,223.51231665575853,88460527.13584363,0.8899877708060248,5582.866602650395,4.54076922034265,0.14877432457806927,1.003119536845023
16,150109001001355,b'03463938+2401468',65223618172733952,b'k2_hermes',6594,b'allstar',57031.465,56.66408157348633,24.029693603515625,0,0,2,0,44.068123,70.49842,113.19545,92.36466,0.9323984,94,b'5000_4.50_-0.25',b'5000_4.50_0.00',134.90085,True,5.9373636,0.19954613,,,4.9527726,0.94593006,-22.740583419799805,4921.9326,68.23677,4.597766,0.09814141,-0.038197413,0.057676468,0,1.3893125,0.2822455,5.6809998,1.4284352,0.8594977,0.043318566,0,-0.12876126,0.050119318,32,-0.2814424,0.117174506,33,-0.51348823,0.09035388,0,-0.13720244,0.015799463,0,0.07652629,0.014232107,0,0.140872,0.03494249,0,-0.00091344677,0.020120043,0,0.0704806,0.019658454,0,0.105783224,0.014137939,0,-0.04110609,0.020631274,0,0.028844722,0.0151641,0,0.2589267,0.018112391,0,0.0870671,0.012559017,0,0.017332643,0.017839832,0,0.12947042,0.018161353,0,-0.085012384,0.010319754,0,0.02035141,0.027935276,0,0.052741777,0.043969776,0,-0.44606805,0.21774027,1,,,2,0.0024477504,0.044048946,0,0.1716523,0.16420534,0,,,2,,,2,0.12679794,0.038600136,0,-0.0805189,0.17995669,0,0.2058349,0.26654047,1,0.41707346,0.042658545,0,-0.22463664,0.16642873,1,,,2,0.7699954,4.234524,1.9667437,0.031212056,0.28181204,136.10878,135.73601,136.3667,,,,-0.023458593,-0.20520963,0.69865936,0.6270803,,,,0.024502613,0.45932385,-15.544112,0.0068713734,0.15198053,-11.001725,0.016406842,0.17516156,-8.309061,0.6808,11.957084,1.2012396,10.454,0.02,9.986,0.017,9.859,0.02,9.872,0.02,0.92620397,7.345979028351353,0.01424549,167.00938,1.2116584,1.3929807,2.0931833,,0.0056602615,0.006467076,0.07900705,0,b'Melotte_22',0.8227675142599989,20.2651073,-46.22769835,7.31683903,11.957084,12.480111,11.278872,193.12097473114306,21.628852103570363,207.40360476428413,88547787.40653095,0.7058622736158388,4772.037784992766,4.639760320014483,0.14914700470653702,0.7925430839519296
17,150109001001254,b'03440484+2416318',65289623229979136,b'k2_hermes',6594,b'allstar',57031.465,56.02016830444336,24.27549934387207,0,0,2,0,51.83016,85.1127,140.14233,118.16366,0.9620547,94,b'5250_4.50_0.00',b'5250_4.50_0.00',198.08379,True,5.7847776,0.22686024,,,5.52734,0.5050327,-22.913467407226562,5341.637,68.97798,4.478568,0.10119873,0.03722164,0.05660408,0,1.6314327,0.2835461,12.6119175,1.4173717,1.1503443,0.04000027,0,0.07278015,0.04129352,32,-0.45622844,0.17105608,33,0.20923103,0.05543786,0,-0.038181305,0.016943747,0,0.122723036,0.01357586,0,-0.06665678,0.02685241,0,0.08091818,0.014552511,0,0.052355178,0.02473015,0,-0.012662241,0.02254905,0,0.09436643,0.026475878,0,-0.05958512,0.016632818,0,0.012037136,0.025668966,0,0.045375634,0.014375746,0,0.008665137,0.023235291,0,0.21710984,0.028174803,0,-0.06729944,0.011361572,0,-0.20604938,0.025149027,0,-0.003605958,0.043433074,0,0.56755674,0.16888313,0,,,2,-0.09481667,0.046456832,0,0.3728761,0.16033153,0,,,2,,,2,0.025969215,0.029878844,0,-0.3392374,0.15625857,1,0.7231769,0.18112627,0,-0.65368545,0.12956071,1,0.22185491,0.17287123,0,,,2,0.8758498,6.8455815,1.7178047,0.0954724,0.585132,136.5505,136.15453,136.9391,,,,-0.03174502,-0.14737374,0.7172942,0.74103683,0.010008054,0.16013183,-99.504875,,,,0.009816303,0.13211913,-17.743542,0.06975232,1.3401922,-8.325742,0.7555,11.209136,1.0527544,9.943,0.027,9.494,0.035,9.386,0.02,9.31,0.02,0.9129053,7.321642900201922,0.020213522,189.98573,1.331973,1.6152653,2.693505,,0.006602621,0.007916794,0.07787389,0,b'Melotte_22',0.9488876031655441,20.13368088,-45.356377,7.2854239,11.209136,11.650412,10.597657,345.81170271070766,103.63120496771143,215.12979043482207,89008100.84470318,0.7870052202212151,5192.563881868704,4.597639593874431,0.14900512850904765,0.894119746829771
18,160106001601027,b'03490610+2346525',66503449709270400,b'Melotte_22',-5,b'allstar',57393.438,57.275455474853516,23.781272888183594,32,0,2,0,63.851276,86.46245,111.10968,102.09935,0.9553281,94,b'5250_4.50_-0.50',b'5250_4.50_-0.50',113.64172,True,7.160316,0.29651016,,,3.9354496,2.4035647,-21.317623138427734,5204.308,69.296196,4.263635,0.09832252,-0.35972774,0.060081143,0,0.85211015,0.28731573,25.851965,1.4512274,1.4287255,0.0528933,0,-0.24792539,0.048029985,33,-0.8777092,0.28921938,33,-0.43156198,0.0945927,1,-0.05450289,0.019599156,0,0.3542595,0.023035891,0,-0.038801268,0.05293382,0,0.2783069,0.015855586,0,0.21897784,0.03625869,0,0.13022287,0.021409007,0,0.18813713,0.039350953,0,0.07960087,0.032614626,0,-0.038896576,0.027176538,0,0.15200943,0.014151152,0,-0.1065472,0.024125196,0,0.03972099,0.044407662,0,0.11313692,0.017581576,0,0.06069526,0.031498194,0,0.2655058,0.0413464,0,,,2,,,2,0.30376413,0.04783665,0,0.5122557,0.21617311,0,,,2,,,2,0.6050479,0.03820782,0,-0.037289727,0.2260582,1,0.6647027,0.25712067,1,-0.10928409,0.14065309,0,,,2,,,2,1.1458817,0.008554543,1.7863519,0.08445588,1.1314913,137.34244,136.5471,138.10252,,-102.83968,,-0.16084899,-0.47476864,0.4635483,0.25543123,0.034784965,0.59242874,63.474186,0.044360727,0.61681944,-22.981075,0.011708799,0.49416944,-23.742125,,,,0.2111,10.430534,1.0322351,9.166,0.021,8.719,0.042,8.603,0.017,8.547,0.02,1.9297724,7.270672413839703,0.036134694,78.0839,5.3869305,8.627822,1.9087654,,0.03923786,0.0576739,0.07767122,0,b'Melotte_22',0.6700059275227982,20.35924498,-45.95963938,7.23649641,10.430534,10.861636,9.829401,245.73798969186092,26.503204305944735,218.4356536988063,89444720.97136801,0.8259601995907675,5354.0835509812205,4.576284890085364,0.148922729032775,0.9376491959831846
19,150109001001278,b'03442627+2435229',68303487680516224,b'k2_hermes',6594,b'allstar',57031.465,56.109500885009766,24.58969497680664,1,0,2,0,35.35625,60.13102,102.00747,90.31348,0.8086885,94,b'5000_4.50_0.00',b'5000_4.50_-0.25',200.45757,True,5.2953405,0.2983605,,,3.0461843,1.4955791,-22.852130889892578,5116.1177,70.29201,4.4603596,0.095033586,-0.06593708,0.059764016,0,1.6017218,0.28547385,19.747965,1.4491812,1.4325681,0.047969762,0,-0.4896617,0.1182698,33,-0.67290413,0.14166994,33,-0.42695707,0.09605475,1,0.007736683,0.027628979,0,0.039114334,0.016154323,0,-0.2066442,0.03294201,0,0.054646913,0.022517152,0,0.15837498,0.029153602,0,0.14546129,0.021371448,0,-0.13023877,0.029907055,0,-0.07736984,0.025613856,0,-0.05959961,0.035168365,0,-0.03171625,0.020332823,0,-0.028837077,0.024709826,0,-0.09239301,0.047056686,0,0.029727135,0.017911611,0,-0.19512981,0.033251073,0,0.014320072,0.059944317,0,-0.9221006,0.21615267,1,-0.42586386,0.2212952,1,0.0055096895,0.059415113,0,-0.18291606,0.17480452,0,,,2,,,2,0.50993466,0.04517186,0,-0.3667219,0.21360703,1,-0.53040624,0.3481961,1,-0.3329745,0.16301863,1,0.22093575,0.19715159,0,,,2,0.8952752,0.20892821,1.8471546,0.037637945,0.5248723,133.3921,132.99184,133.6876,,-144.70467,,-0.27222216,-1.0598018,0.41120636,0.38309896,,,,,,,0.0063743168,0.10482503,-2.099368,0.014303194,0.25424743,-8.797434,0.5484,11.282754,1.0796499,9.835,0.023,9.389,0.028,9.266,0.019,9.268,0.019,0.9851145,7.502152926463522,0.019542068,207.9716,4.060939,4.114204,2.5136147,,0.018641066,0.018473813,0.08218483,0,b'Melotte_22',0.9383652861489026,19.65581279,-46.04755846,7.46568593,11.282754,11.738189,10.658539,287.5425012955241,67.53346930696758,210.726011056163,88813743.2819023,0.7405742378772989,4968.1362315750175,4.6222456364019875,0.1490883772090935,0.8378590216005982
20,150109001001175,b'03415366+2327288',65131121756446592,b'k2_hermes',6594,b'allstar',57031.465,55.47358322143555,23.458026885986328,9,0,2,126976,12.168893,92.18478,202.93474,198.78325,3.9026816,92,b'3900_4.50_-0.75',b'3900_4.50_-0.75',155.10625,True,6.825873,0.16555479,225.82587,22.483896,,,-23.166261672973633,3885.514,66.3186,4.4059844,0.1041227,-0.7336736,0.054469693,0,1.1033303,0.28341636,10.423665,1.4226353,,0.03691165,16,-0.3610055,0.08628951,32,-0.49047875,0.10881197,32,0.12643042,0.017273054,0,-0.10277436,0.009141647,0,0.020528585,0.0071582887,0,0.17474592,0.020700894,0,0.4683748,0.0138536,0,0.23628673,0.008143451,0,0.08957679,0.011949999,0,-0.11689418,0.017934686,0,0.36518288,0.010703455,0,0.3110626,0.012003819,0,0.1388139,0.012101683,0,0.20266864,0.030190945,0,0.29966575,0.029463632,0,-0.16658223,0.00910572,0,0.50643724,0.020938026,0,0.08560975,0.03514063,0,0.8002977,0.0780203,0,-0.3302207,0.11139839,0,0.035811055,0.03614939,0,0.11732893,0.038626734,0,,,2,0.1645108,0.16641465,0,-0.23424822,0.01734096,0,-0.27802616,0.094052136,0,-0.23284698,0.14005364,0,-0.5543784,0.06340717,0,0.41995913,0.09457544,0,,,2,0.59597445,0.017267285,2.4827785,0.2138943,0.13174437,132.81372,132.2501,133.43181,220.44586,225.82587,230.40587,-1.1663837,-1.973842,1.731492,-0.43605107,0.020213755,0.10463129,-0.09182115,,,,,,,0.10497245,2.0170975,-30.467241,0.326,13.487999,1.8508358,11.138,0.02,10.489,0.021,10.298,0.016,10.176,0.021,1.8494896,7.530500842041185,0.029138157,11.039302,0.8777245,1.1020983,-0.6245297,,0.034047257,0.040718965,,2,b'Melotte_22',0.7936409116768972,21.75305458,-45.20610304,7.48613184,13.487999,14.278063,12.427227,356.89439931891087,142.11481463660468,191.42809341355184,91422906.14737593,0.4945780296368401,3755.5309369387737,4.758921454043981,0.1494126945084858,0.5114037131848667
21,181225002101151,b'04052565+1926316',50298125783225088,b'k2_hermes',6587,b'allstar',58477.47,61.356956481933594,19.442138671875,2,8,2,0,64.57906,120.23844,180.69221,,2.602075,94,b'4500_4.50_-0.50',b'4500_4.50_-0.50',144.26091,True,37.899845,0.17064632,,,37.686657,0.23289202,-15.234427452087402,4612.912,66.9447,4.7155704,0.10605261,-0.3307236,0.055260316,0,0.5439809,0.28227153,6.2881956,1.4602691,-0.020175284,0.031979833,0,0.16416515,0.01793757,32,,,34,,,2,0.14191812,0.0074679214,0,0.41950342,0.009088236,0,0.41579908,0.027093569,0,-0.010606148,0.014187739,0,,,2,0.45734832,0.007066355,0,0.2899113,0.01587754,0,0.45177144,0.008056488,0,0.7405842,0.011014955,0,0.26826456,0.007899868,0,-0.18024927,0.0105699655,0,0.13432123,0.021814197,0,-0.07255815,0.008154988,0,-0.0876157,0.016115723,0,0.14265199,0.025867093,0,,,2,0.07803549,0.102493115,0,0.7382574,0.026132748,0,0.50164646,0.057993114,0,,,2,,,2,-0.037093956,0.020979906,0,0.642801,0.087346494,0,0.20302501,0.104108244,0,-0.16721153,0.057020083,0,-0.57734,0.094705254,1,,,2,0.6427351,1.6114693,2.1550035,0.0,0.13837484,47.090073,47.03224,47.13976,,,,-0.11736244,-0.082487665,0.57975274,0.6583948,,,,,,,,,,,,,0.2504,10.836196,1.6597319,8.889,0.032,8.259,0.027,8.107,0.026,8.097,0.021,1.3560333,21.23581522533715,0.023146871,4.4886713,1.1299311,0.6669052,-0.1371592,,0.12768109,0.060846526,0.082040705,0,b'Melotte_25',0.603826281146624,122.02644919,-32.5851673,21.19826823,10.836196,11.628955,9.969223,345.18753074060913,112.80127664730666,227.21665723762038,208523836.04359314,0.6385969826754944,4462.955304419414,4.668979409626328,1.782151260849678e-05,0.6938032516861512
22,170829002901175,b'04325943+1549084',3312644885984344704,b'Melotte_25',-5,b'allstar',57994.777,68.24771118164062,15.81897258758545,0,0,2,0,151.80823,189.78055,225.2511,202.0862,1.6644471,94,b'5500_4.50_0.00',b'5500_4.50_0.00',153.18988,True,40.874615,0.20522857,,,40.729515,0.15227117,29.46428680419922,5443.3193,67.53561,4.4978004,0.09457449,0.113830104,0.055923395,0,0.97401935,0.28155383,5.955622,1.4204669,-0.04031165,0.03673912,0,-0.074709125,0.028883094,32,0.059286,0.037599284,32,-0.0605965,0.04104295,0,-0.05494184,0.0099862,0,0.042015783,0.0110202925,0,0.016739398,0.020235302,0,0.058477078,0.007881652,0,-0.038648054,0.020928282,0,-0.0016370416,0.01655913,0,-0.05658775,0.014101616,0,-0.037289366,0.010632977,0,0.036200926,0.014303889,0,0.020592207,0.0063748537,0,0.055001803,0.006879262,0,-0.0043432415,0.014879523,0,0.019841148,0.0068588518,0,-0.06282538,0.015390547,0,-0.17976817,0.015811024,0,,,2,,,2,0.18649325,0.016976656,0,-0.5148049,0.062953815,0,,,2,,,2,-0.018315062,0.025992393,0,0.22492513,0.06402599,0,-0.08241487,0.06853047,0,-0.24115123,0.047917757,0,,,2,,,2,0.9119549,5.002596,1.6619511,0.0,0.6285255,46.746777,46.702614,46.79295,,-189.12538,,0.09851861,0.19712839,0.86183196,1.1572767,,,,,,,,,,0.011412207,0.10709329,27.831144,0.4312,8.475605,0.9044514,7.323,0.019,7.017,0.02,6.941,0.026,6.925,0.021,0.96138,21.391576780873816,0.019992784,7.200329,0.6825953,0.76506925,1.0493867,,0.04459066,0.045232955,0.06689513,0,b'Melotte_25',1.0,100.37574322,-25.4736915,21.35731378,8.475605,8.842474,7.938023,229.2036054392386,20.069015692196153,243.3737771581662,208927006.89679465,0.7763385947021259,5294.073894971362,4.599343289993749,-0.0005517636206922244,0.8732783592489801
23,170829002901201,b'04325009+1600210',3312652513846244096,b'Melotte_25',-5,b'allstar',57994.777,68.20879364013672,16.00583267211914,0,0,2,0,123.32657,166.79446,218.20024,193.52878,2.0155878,94,b'5250_4.50_0.00',b'5250_4.50_0.00',153.58125,True,44.490227,0.19693582,,,,,29.474224090576172,5171.1807,66.94577,4.4383307,0.096204735,0.026194282,0.05516654,0,1.161443,0.28167295,8.1143,1.4401599,-0.22123407,0.04549658,0,-0.07817901,0.021129237,32,-0.22557199,0.0932805,32,-0.48214528,0.045822207,0,0.018638328,0.009773027,0,0.07782567,0.0097652245,0,-0.016724527,0.01831109,0,0.085212976,0.008912086,0,0.102020234,0.018342238,0,0.18822165,0.009905609,0,-0.10763533,0.018072916,0,-0.035215996,0.010489686,0,0.15638715,0.013187135,0,0.058975134,0.008114391,0,0.07864898,0.0068170256,0,0.020441554,0.015181791,0,-0.0070784185,0.0072601954,0,-0.1289674,0.015690122,0,-0.09938149,0.017654637,0,0.011718295,0.16031615,0,,,2,0.07559141,0.023971692,0,-0.2731162,0.052746907,0,,,2,,,2,0.022009939,0.022944883,0,0.035340607,0.079199165,0,-0.5976151,0.065550216,1,0.36669627,0.04899699,0,-0.27806512,0.06422795,0,,,2,0.9392361,0.67151916,1.8165928,0.0,0.6046412,45.50587,44.921024,46.028526,,114.49023,,0.09016196,0.16308855,0.8078079,0.9956226,0.030389136,0.23461148,-21.713737,0.01597144,0.13118698,52.95646,,,,0.017889412,0.13030797,33.518486,0.4268,8.728549,1.086051,7.285,0.021,6.859,0.016,6.77,0.016,6.73,0.023,16.327187,22.02091730074335,0.295252,2.7697103,0.77673054,0.8857222,0.3269512,,0.14431298,0.12197696,0.074525565,0,b'Melotte_25',0.7098696897894539,101.05427328,-29.52946183,21.9865143,8.728549,9.129763,8.043712,284.63990039190685,40.5778926071249,241.4886804912141,208156293.99853042,0.7594759096350256,5212.966344683064,4.608519052221131,-0.00045204333870417284,0.8538045557350482
